"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Poblacio_16_64_anys","Pes_atur"
2021,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",16020,"4.6"
2021,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",29947,"4.7"
2021,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",19519,"6.5"
2021,1,6,"Gràcia",28,"Vallcarca i els Penitents",10174,"8.2"
2021,1,6,"Gràcia",29,"el Coll",5040,"6.9"
2021,1,6,"Gràcia",30,"la Salut",8313,"8.3"
2021,1,6,"Gràcia",31,"la Vila de Gràcia",35144,"7.6"
2021,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",22813,"7.4"
2021,1,7,"Horta-Guinardó",33,"el Baix Guinardó",16655,"7.8"
2021,1,7,"Horta-Guinardó",34,"Can Baró",6087,"8.1"
2021,1,7,"Horta-Guinardó",35,"el Guinardó",24437,"8.4"
2021,1,7,"Horta-Guinardó",36,"la Font d'en Fargues",5844,"10.7"
2021,1,7,"Horta-Guinardó",37,"el Carmel",20925,"10.2"
2021,1,7,"Horta-Guinardó",38,"la Teixonera",7904,"8.7"
2021,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",4682,"9.0"
2021,1,7,"Horta-Guinardó",40,"Montbau",3221,"9.5"
2021,1,7,"Horta-Guinardó",41,"la Vall d'Hebron",3541,"9.2"
2021,1,7,"Horta-Guinardó",42,"la Clota",497,"4.6"
2021,1,7,"Horta-Guinardó",43,"Horta",17771,"10.2"
2021,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",16400,"10.3"
2021,1,8,"Nou Barris",45,"Porta",17963,"9.1"
2021,1,8,"Nou Barris",46,"el Turó de la Peira",10552,"10.1"
2021,1,8,"Nou Barris",47,"Can Peguera",1411,"10.4"
2021,1,8,"Nou Barris",48,"la Guineueta",9052,"12.8"
2021,1,8,"Nou Barris",49,"Canyelles",4082,"13.9"
2021,1,8,"Nou Barris",50,"les Roquetes",10915,"11.3"
2021,1,8,"Nou Barris",51,"Verdun",8306,"11.3"
2021,1,8,"Nou Barris",52,"la Prosperitat",16807,"11.0"
2021,1,8,"Nou Barris",53,"la Trinitat Nova",5195,"16.4"
2021,1,8,"Nou Barris",54,"Torre Baró",1985,"11.9"
2021,1,8,"Nou Barris",55,"Ciutat Meridiana",7218,"17.1"
2021,1,8,"Nou Barris",56,"Vallbona",901,"15.9"
2021,1,9,"Sant Andreu",57,"la Trinitat Vella",7009,"16.3"
2021,1,9,"Sant Andreu",58,"Baró de Viver",1755,"8.3"
2021,1,9,"Sant Andreu",59,"el Bon Pastor",9014,"9.2"
2021,1,9,"Sant Andreu",60,"Sant Andreu",37215,"9.0"
2021,1,9,"Sant Andreu",61,"la Sagrera",18540,"8.8"
2021,1,9,"Sant Andreu",62,"el Congrés i els Indians",9638,"8.2"
2021,1,9,"Sant Andreu",63,"Navas",14407,"8.5"
2021,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",25714,"9.1"
2021,1,10,"Sant Martí",65,"el Clot",18009,"8.8"
2021,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",10685,"7.3"
2021,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",6471,"8.1"
2021,1,10,"Sant Martí",68,"el Poblenou",23221,"7.8"
2021,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",8766,"9.8"
2021,1,10,"Sant Martí",70,"el Besòs i el Maresme",17383,"11.3"
2021,1,10,"Sant Martí",71,"Provençals del Poblenou",14391,"8.7"
2021,1,10,"Sant Martí",72,"Sant Martí de Provençals",16235,"10.4"
2021,1,10,"Sant Martí",73,"la Verneda i la Pau",17602,"10.9"
2021,2,1,"Ciutat Vella",1,"el Raval",36330,"14.6"
2021,2,1,"Ciutat Vella",2,"el Barri Gòtic",17931,"8.1"
2021,2,1,"Ciutat Vella",3,"la Barceloneta",11346,"12.9"
2021,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",17817,"11.3"
2021,2,2,"Eixample",5,"el Fort Pienc",22474,"7.5"
2021,2,2,"Eixample",6,"la Sagrada Família",35008,"7.6"
2021,2,2,"Eixample",7,"la Dreta de l'Eixample",29535,"6.4"
2021,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",29495,"6.7"
2021,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample",38490,"7.5"
2021,2,2,"Eixample",10,"Sant Antoni",26125,"8.3"
2021,2,3,"Sants-Montjuïc",11,"el Poble Sec",28752,"10.9"
2021,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",845,"16.7"
2021,2,3,"Sants-Montjuïc",13,"la Marina de Port",20742,"10.9"
2021,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla",6868,"11.5"
2021,2,3,"Sants-Montjuïc",15,"Hostafrancs",11193,"8.4"
2021,2,3,"Sants-Montjuïc",16,"la Bordeta",12732,"8.7"
2021,2,3,"Sants-Montjuïc",17,"Sants - Badal",16538,"7.0"
2021,2,3,"Sants-Montjuïc",18,"Sants",29727,"7.5"
2021,2,4,"Les Corts",19,"les Corts",28434,"7.9"
2021,2,4,"Les Corts",20,"la Maternitat i Sant Ramon",14523,"7.8"
2021,2,4,"Les Corts",21,"Pedralbes",7002,"3.9"
2021,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3095,"4.1"
2021,2,5,"Sarrià-Sant Gervasi",23,"Sarrià",15067,"4.1"
2021,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",10010,"4.9"
2021,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",16020,"4.7"
2021,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",29947,"4.8"
2021,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",19519,"6.5"
2021,2,6,"Gràcia",28,"Vallcarca i els Penitents",10174,"8.2"
2021,2,6,"Gràcia",29,"el Coll",5040,"6.9"
2021,2,6,"Gràcia",30,"la Salut",8313,"8.4"
2021,2,6,"Gràcia",31,"la Vila de Gràcia",35144,"7.6"
2021,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",22813,"7.5"
2021,2,7,"Horta-Guinardó",33,"el Baix Guinardó",16655,"7.9"
2021,2,7,"Horta-Guinardó",34,"Can Baró",6087,"8.2"
2021,2,7,"Horta-Guinardó",35,"el Guinardó",24437,"8.5"
2021,2,7,"Horta-Guinardó",36,"la Font d'en Fargues",5844,"10.8"
2021,2,7,"Horta-Guinardó",37,"el Carmel",20925,"10.3"
2021,2,7,"Horta-Guinardó",38,"la Teixonera",7904,"8.8"
2021,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",4682,"9.1"
2021,2,7,"Horta-Guinardó",40,"Montbau",3221,"9.6"
2021,2,7,"Horta-Guinardó",41,"la Vall d'Hebron",3541,"9.3"
2021,2,7,"Horta-Guinardó",42,"la Clota",497,"4.6"
2021,2,7,"Horta-Guinardó",43,"Horta",17771,"10.4"
2021,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",16400,"10.5"
2021,2,8,"Nou Barris",45,"Porta",17963,"9.3"
2021,2,8,"Nou Barris",46,"el Turó de la Peira",10552,"10.2"
2021,2,8,"Nou Barris",47,"Can Peguera",1411,"10.5"
2021,2,8,"Nou Barris",48,"la Guineueta",9052,"13.1"
2021,2,8,"Nou Barris",49,"Canyelles",4082,"14.2"
2021,2,8,"Nou Barris",50,"les Roquetes",10915,"11.5"
2021,2,8,"Nou Barris",51,"Verdun",8306,"11.6"
2021,2,8,"Nou Barris",52,"la Prosperitat",16807,"11.2"
2021,2,8,"Nou Barris",53,"la Trinitat Nova",5195,"16.6"
2021,2,8,"Nou Barris",54,"Torre Baró",1985,"12.1"
2021,2,8,"Nou Barris",55,"Ciutat Meridiana",7218,"17.3"
2021,2,8,"Nou Barris",56,"Vallbona",901,"16.1"
2021,2,9,"Sant Andreu",57,"la Trinitat Vella",7009,"16.5"
2021,2,9,"Sant Andreu",58,"Baró de Viver",1755,"8.5"
2021,2,9,"Sant Andreu",59,"el Bon Pastor",9014,"9.4"
2021,2,9,"Sant Andreu",60,"Sant Andreu",37215,"9.2"
2021,2,9,"Sant Andreu",61,"la Sagrera",18540,"8.8"
2021,2,9,"Sant Andreu",62,"el Congrés i els Indians",9638,"8.2"
2021,2,9,"Sant Andreu",63,"Navas",14407,"8.5"
2021,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",25714,"9.2"
2021,2,10,"Sant Martí",65,"el Clot",18009,"9.0"
2021,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",10685,"7.4"
2021,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",6471,"8.2"
2021,2,10,"Sant Martí",68,"el Poblenou",23221,"7.9"
2021,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",8766,"10.0"
2021,2,10,"Sant Martí",70,"el Besòs i el Maresme",17383,"11.5"
2021,2,10,"Sant Martí",71,"Provençals del Poblenou",14391,"8.8"
2021,2,10,"Sant Martí",72,"Sant Martí de Provençals",16235,"10.6"
2021,2,10,"Sant Martí",73,"la Verneda i la Pau",17602,"11.0"
2021,3,1,"Ciutat Vella",1,"el Raval",36330,"14.5"
2021,3,1,"Ciutat Vella",2,"el Barri Gòtic",17931,"7.9"
2021,3,1,"Ciutat Vella",3,"la Barceloneta",11346,"12.9"
2021,3,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",17817,"11.3"
2021,3,2,"Eixample",5,"el Fort Pienc",22474,"7.4"
2021,3,2,"Eixample",6,"la Sagrada Família",35008,"7.5"
2021,3,2,"Eixample",7,"la Dreta de l'Eixample",29535,"6.3"
2021,3,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",29495,"6.6"
2021,3,2,"Eixample",9,"la Nova Esquerra de l'Eixample",38490,"7.4"
2021,3,2,"Eixample",10,"Sant Antoni",26125,"8.2"
2021,3,3,"Sants-Montjuïc",11,"el Poble Sec",28752,"10.8"
2021,3,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",845,"17.0"
2021,3,3,"Sants-Montjuïc",13,"la Marina de Port",20742,"11.0"
2021,3,3,"Sants-Montjuïc",14,"la Font de la Guatlla",6868,"11.3"
2021,3,3,"Sants-Montjuïc",15,"Hostafrancs",11193,"8.3"
2021,3,3,"Sants-Montjuïc",16,"la Bordeta",12732,"8.6"
2021,3,3,"Sants-Montjuïc",17,"Sants - Badal",16538,"6.8"
2021,3,3,"Sants-Montjuïc",18,"Sants",29727,"7.4"
2021,3,4,"Les Corts",19,"les Corts",28434,"7.8"
2021,3,4,"Les Corts",20,"la Maternitat i Sant Ramon",14523,"7.7"
2021,3,4,"Les Corts",21,"Pedralbes",7002,"3.8"
2021,3,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3095,"4.0"
2021,3,5,"Sarrià-Sant Gervasi",23,"Sarrià",15067,"4.0"
2021,3,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",10010,"4.8"
2021,3,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",16020,"4.7"
2021,3,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",29947,"4.7"
2021,3,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",19519,"6.4"
2021,3,6,"Gràcia",28,"Vallcarca i els Penitents",10174,"8.0"
2021,3,6,"Gràcia",29,"el Coll",5040,"6.7"
2021,3,6,"Gràcia",30,"la Salut",8313,"8.3"
2021,3,6,"Gràcia",31,"la Vila de Gràcia",35144,"7.5"
2021,3,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",22813,"7.4"
2021,3,7,"Horta-Guinardó",33,"el Baix Guinardó",16655,"7.8"
2021,3,7,"Horta-Guinardó",34,"Can Baró",6087,"8.2"
2021,3,7,"Horta-Guinardó",35,"el Guinardó",24437,"8.4"
2021,3,7,"Horta-Guinardó",36,"la Font d'en Fargues",5844,"10.7"
2021,3,7,"Horta-Guinardó",37,"el Carmel",20925,"10.2"
2021,3,7,"Horta-Guinardó",38,"la Teixonera",7904,"8.5"
2021,3,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",4682,"8.8"
2021,3,7,"Horta-Guinardó",40,"Montbau",3221,"9.3"
2021,3,7,"Horta-Guinardó",41,"la Vall d'Hebron",3541,"9.0"
2021,3,7,"Horta-Guinardó",42,"la Clota",497,"4.5"
2021,3,7,"Horta-Guinardó",43,"Horta",17771,"10.3"
2021,3,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",16400,"10.4"
2021,3,8,"Nou Barris",45,"Porta",17963,"9.2"
2021,3,8,"Nou Barris",46,"el Turó de la Peira",10552,"10.2"
2021,3,8,"Nou Barris",47,"Can Peguera",1411,"10.5"
2021,3,8,"Nou Barris",48,"la Guineueta",9052,"13.2"
2021,3,8,"Nou Barris",49,"Canyelles",4082,"14.2"
2021,3,8,"Nou Barris",50,"les Roquetes",10915,"11.5"
2021,3,8,"Nou Barris",51,"Verdun",8306,"11.6"
2021,3,8,"Nou Barris",52,"la Prosperitat",16807,"11.0"
2021,3,8,"Nou Barris",53,"la Trinitat Nova",5195,"16.5"
2021,3,8,"Nou Barris",54,"Torre Baró",1985,"12.0"
2021,3,8,"Nou Barris",55,"Ciutat Meridiana",7218,"17.2"
2021,3,8,"Nou Barris",56,"Vallbona",901,"16.0"
2021,3,9,"Sant Andreu",57,"la Trinitat Vella",7009,"16.4"
2021,3,9,"Sant Andreu",58,"Baró de Viver",1755,"8.3"
2021,3,9,"Sant Andreu",59,"el Bon Pastor",9014,"9.2"
2021,3,9,"Sant Andreu",60,"Sant Andreu",37215,"9.1"
2021,3,9,"Sant Andreu",61,"la Sagrera",18540,"8.7"
2021,3,9,"Sant Andreu",62,"el Congrés i els Indians",9638,"8.1"
2021,3,9,"Sant Andreu",63,"Navas",14407,"8.4"
2021,3,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",25714,"9.0"
2021,3,10,"Sant Martí",65,"el Clot",18009,"8.8"
2021,3,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",10685,"7.3"
2021,3,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",6471,"8.1"
2021,3,10,"Sant Martí",68,"el Poblenou",23221,"7.8"
2021,3,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",8766,"10.0"
2021,3,10,"Sant Martí",70,"el Besòs i el Maresme",17383,"11.5"
2021,3,10,"Sant Martí",71,"Provençals del Poblenou",14391,"8.7"
2021,3,10,"Sant Martí",72,"Sant Martí de Provençals",16235,"10.5"
2021,3,10,"Sant Martí",73,"la Verneda i la Pau",17602,"10.9"
